time,playerPositionX,playerPositionZ,playerRotation,rewardAmount,painBodyPart,painBodySource
2.147858,0.5057463,45.31366,0.06435815,0,00,000
2.153885,0.5249531,45.59103,0.06475002,0,00,000
2.160019,0.5444266,45.86069,0.06514189,0,00,000
2.166229,0.5650532,46.13508,0.06592561,0,00,000
2.172211,0.5867558,46.4131,0.06631745,0,00,000
2.178284,0.608379,46.68089,0.06670928,0,00,000
2.184189,0.631039,46.95254,0.06749291,0,00,000
2.190323,0.6537641,47.21701,0.06788471,0,00,000
2.196426,0.6780641,47.4916,0.06866826,0,00,000
2.202332,0.7029175,47.76473,0.06945179,0,00,000
2.208389,0.7275468,48.0286,0.06984354,0,00,000
2.214386,0.7534804,48.29958,0.070627,0,00,000
2.220474,0.779757,48.56768,0.07141041,0,00,000
2.227112,0.8070432,48.83968,0.07219378,0,00,000
2.232651,0.8375484,49.13644,0.0729771,0,00,000
2.238678,0.8634687,49.38381,0.07336874,0,00,000
2.24472,0.8922307,49.65277,0.07415201,0,00,000
2.250748,0.9216878,49.92286,0.07493522,0,00,000
2.257004,0.9515902,50.19185,0.07571839,0,00,000
2.263016,0.9832365,50.47121,0.07610995,0,00,000
2.268936,1.014172,50.73963,0.0765015,0,00,000
2.275162,1.045089,51.00359,0.07689305,0,00,000
2.281311,1.078182,51.28154,0.07728458,0,00,000
2.287506,1.111356,51.55591,0.0776761,0,00,000
2.29332,1.145266,51.83231,0.0776761,0,00,000
2.299393,1.177454,52.09134,0.0776761,0,00,000
2.305817,1.211516,52.36203,0.0776761,0,00,000
2.311615,1.24806,52.64873,0.07806761,0,00,000
2.317551,1.281329,52.90691,0.07806761,0,00,000
2.323441,1.315796,53.1716,0.07806761,0,00,000
2.329468,1.350281,53.43384,0.07806761,0,00,000
2.335861,1.385907,53.7022,0.07806761,0,00,000
2.341644,1.424054,53.98683,0.07806761,0,00,000
2.348633,1.458876,54.24456,0.07806761,0,00,000
2.354019,1.501326,54.55586,0.07806761,0,00,000
2.359909,1.534297,54.79604,0.07806761,0,00,000
2.366043,1.570515,55.05805,0.07806761,0,00,000
2.371918,1.608556,55.33138,0.07806761,0,00,000
2.378006,1.645156,55.59272,0.07806761,0,00,000
2.383972,1.683328,55.86365,0.07806761,0,00,000
2.390121,1.72094,56.12911,0.07806761,0,00,000
2.39624,1.759943,56.40287,0.07806761,0,00,000
2.402222,1.79893,56.67511,0.07806761,0,00,000
2.408249,1.837241,56.94135,0.07806761,0,00,000
2.414261,1.876033,57.20971,0.07806761,0,00,000
2.420303,1.914904,57.47745,0.07806761,0,00,000
2.426575,1.954093,57.74628,0.07806761,0,00,000
2.432541,1.994965,58.02551,0.07806761,0,00,000
2.438629,2.033956,58.29093,0.07806761,0,00,000
2.444687,2.073915,58.56197,0.07806761,0,00,000
2.450668,2.113749,58.83128,0.07806761,0,00,000
2.45694,2.153239,59.09742,0.07806761,0,00,000
2.46315,2.194727,59.37617,0.07806761,0,00,000
2.469086,2.235962,59.65241,0.07806761,0,00,000
